brand,img_url,price
tudor,https://cdn2.chrono24.com/images/uhren/images_62/s6/7249662_s210.jpg?v=1,2376
tudor,https://cdn2.chrono24.com/images/uhren/images_25/s6/14231625_s210_v1581576727852.jpg,2237
tudor,https://cdn2.chrono24.com/images/uhren/images_69/s6/13427669_s210_v1578256309230.jpg,3050
tudor,https://cdn2.chrono24.com/images/uhren/images_64/s9/13931964_s210_v1580226106609.jpg,2250
tudor,https://cdn2.chrono24.com/images/uhren/images_09/s0/14137009_s210_v1581011027708.jpg,3913
tudor,https://cdn2.chrono24.com/images/uhren/images_34/s5/12225534_s210_v1567419271779.jpg,3050
tudor,https://cdn2.chrono24.com/images/uhren/images_74/s4/12759474_s210_v1572197283475.jpg,1599
tudor,https://cdn2.chrono24.com/images/uhren/images_50/s2/13185250_s210_v1575976229846.jpg,2600
tudor,https://cdn2.chrono24.com/images/uhren/images_89/s3/4313389_s210.jpg?v=1547463897442,2758
tudor,https://cdn2.chrono24.com/images/uhren/images_44/s6/7249644_s210.jpg?v=1,2249
tudor,https://cdn2.chrono24.com/images/uhren/images_19/s6/14231619_s210_v1581575909998.jpg,2963
tudor,https://cdn2.chrono24.com/images/uhren/images_84/s8/12608884_s210_v1570613248878.jpg,1995
tudor,https://cdn2.chrono24.com/images/uhren/images_30/s0/13431030_s210_v1578950155615.jpg,3700
tudor,https://cdn2.chrono24.com/images/uhren/images_69/s9/14156969_s210_v1581084923456.jpg,2505
tudor,https://cdn2.chrono24.com/images/uhren/images_13/s6/10753613_s210_v1557820142217.jpg,2332
tudor,https://cdn2.chrono24.com/images/uhren/images_35/s6/14061635_s210_v1580737411599.jpg,2150
tudor,https://cdn2.chrono24.com/images/uhren/images_84/s4/13078484_s210_v1575024863479.jpg,2345
tudor,https://cdn2.chrono24.com/images/uhren/images_00/s3/9735300_s210.jpg?v=1543910656600,3055
tudor,https://cdn2.chrono24.com/images/uhren/images_76/s9/12999976_s210_v1574290298395.jpg,2074
tudor,https://cdn2.chrono24.com/images/uhren/images_67/s6/7249667_s210.jpg?v=1,2334
tudor,https://cdn2.chrono24.com/images/uhren/images_04/s1/14030104_s210_v1580570114404.jpg,550
tudor,https://cdn2.chrono24.com/images/uhren/images_22/s1/12242122_s210_v1566995833340.jpg,3250
tudor,https://cdn2.chrono24.com/images/uhren/images_41/s7/14173741_s210_v1581163232122.jpg,1718
tudor,https://cdn2.chrono24.com/images/uhren/images_16/s6/12695616_s210_v1571522314565.jpg,2146
tudor,https://cdn2.chrono24.com/images/uhren/images_53/s1/12005153_s210_v1565532011138.jpg,3850
tudor,https://cdn2.chrono24.com/images/uhren/images_38/s1/14108138_s210_v1580911480955.jpg,3999
tudor,https://cdn2.chrono24.com/images/uhren/images_23/s7/13552723_s210_v1578944984015.jpg,1210
tudor,https://cdn2.chrono24.com/images/uhren/images_91/s3/14031391_s210_v1580573575729.jpg,1500
tudor,https://cdn2.chrono24.com/images/uhren/images_35/s2/7615235_s210.jpg?v=2,2758
tudor,https://cdn2.chrono24.com/images/uhren/images_79/s5/13320579_s210_v1577096056516.jpg,2970
tudor,https://cdn2.chrono24.com/images/uhren/images_78/s0/13532078_s210_v1578838245967.jpg,1950
tudor,https://cdn2.chrono24.com/images/uhren/images_46/s1/11486146_s210_v1560857488577.jpg,3802
tudor,https://cdn2.chrono24.com/images/uhren/images_42/s8/13601842_s210_v1579108567142.jpg,2200
tudor,https://cdn2.chrono24.com/images/uhren/images_17/s2/12715217_s210_v1571747300038.jpg,2200
